Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Expenses,Children,Age,TotalAcceptedCmp,NumTotalPurchases,Customer_Day,Education_Highschool,Education_Master,Education_PhD,Education_Undergraduate,Relationship Status_Couple,Relationship Status_Single
0.28851329617400495,0.30685571899431946,0.9832281785868864,1.5541701863744894,1.6797462249422936,2.4610684549921293,1.47539608934247,0.8456687411982309,0.34873830847686393,1.4076388988544843,2.5098012489886266,-0.5524292136126103,0.6928645939696432,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,2.3863383621027245,1.6801762967900862,-1.2643075685916398,1.0168681723316564,0.620456284795802,1.3120796930482794,1.9754669504918332,0,0,0,1,0,1
-0.2624378575519581,-0.3839712923541486,-0.8710640602728714,-0.6364310866451257,-0.7134552531372421,-0.6504137163290868,-0.6316379745851843,-0.7297417873033036,-0.16869955333751413,-1.1109212343039963,-0.5689698777804757,-1.1677376677285736,-0.13142124381493916,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,-0.962202397164591,1.3951390197158926,1.2732638910206036,-0.5019872854334967,-1.1861975084753817,-1.6670165031231385,0,0,0,1,0,1
0.9179915729636735,-0.7984674991632295,0.36215914345597394,0.5721765122622482,-0.1772008478638647,1.3445954405768694,-0.14726232770526382,-0.03809814064409333,-0.6861374151518922,1.4076388988544843,-0.2268841970283532,1.2934961487352796,-0.5435641627072303,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,0.28254077376122866,-1.2643075685916398,0.3331462558277972,-0.5019872854334967,1.0344933373234282,-0.17299551210139485,0,0,0,1,1,0
-1.1826206476226737,-0.7984674991632295,-0.8710640602728714,-0.5608931117134148,-0.6514092888907357,-0.5039910259139708,-0.5832004098971922,-0.748954110821615,-0.16869955333751413,-0.7511269295670705,-0.9110555585325981,-0.5524292136126103,0.280721675077352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,-0.9189936889615585,0.0654157255621263,-1.2906932958688682,-0.5019872854334967,-0.9086111527505305,-1.9253486629539878,0,0,0,1,1,0
0.2957540481519195,1.5503443394215621,-0.3896612674919727,0.4211005623988265,-0.2170875391651903,0.15491108095405143,-0.0019496336412876615,-0.5568308756385011,1.38361403210562,0.32825598464370687,0.11520148372376927,0.06287924050335303,-0.13142124381493916,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,-0.3057624071569825,0.0654157255621263,-1.034297577179921,-0.5019872854334967,0.20173427014887443,-0.8231314476756983,0,0,1,0,1,0
0.4928893600667545,-1.1438810048374635,0.6414916281560016,0.3959212374215895,-0.30572463094591384,-0.6870193889328658,0.36133210151865275,-0.5760431991568125,-0.16869955333751413,0.6880502893806327,0.45728716447589174,1.2934961487352796,0.280721675077352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,0.18282837021576914,0.0654157255621263,0.16221577670183246,-0.5019872854334967,1.0344933373234282,-0.2548006960478304,0,1,0,0,1,0
0.1715868303629073,-0.5221366946238423,-0.20542069247706088,0.9750457118980396,-0.013222228069526127,0.22812242616160944,0.5308635779266249,-0.32628299341876427,0.8661761702912419,1.0478445941175585,0.11520148372376927,0.3705334675613347,0.280721675077352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,-0.026567677229695844,0.0654157255621263,-0.17964518155009707,-0.5019872854334967,0.6181138037361513,1.0368601031064149,0,0,0,1,0,1
-0.8645881349411104,-0.5912193957586891,-0.67790861872498,-0.4098171618499931,-0.4918625236854333,-0.6321108800271974,-0.6316379745851843,-0.40313228749200986,-0.16869955333751413,-0.031538320093218906,-0.9110555585325981,-0.5524292136126103,1.1050075128619343,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,-0.7262163754403368,0.0654157255621263,-1.3761585354318504,-0.5019872854334967,-0.6310247970256793,-0.10410693614650177,0,0,1,0,1,0
-1.009543318086071,-1.0402569531351933,-0.8621491937398917,-0.6616104116223627,-0.633681870534591,-0.6321108800271974,-0.5832004098971922,-0.8065910813765492,-0.6861374151518922,-0.3913326248301447,-0.9110555585325981,-1.1677376677285736,1.5171504317542255,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,2.3863383621027245,-0.9306268027085288,0.0654157255621263,-0.43604090023904424,0.620456284795802,-1.0474043306129561,0.1542252236843473,0,0,1,0,1,0
-2.1635323252500918,0.6522692246685535,-0.8205464832526536,-0.6616104116223627,-0.7134552531372421,-0.6687165526309764,-0.6316379745851843,-0.5952555226751238,-0.6861374151518922,-1.1109212343039963,-0.9110555585325981,-1.7830461218445368,6.050722539569428,3.566201257787191,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,-0.9256411825312558,1.3951390197158926,1.615124849272533,0.620456284795802,-1.6025770420626586,-1.0513248555262817,0,0,1,0,1,0
0.013329748358275184,-1.3165877576745806,-0.8888937933388306,-0.5357137867361779,-0.7134552531372421,-0.6870193889328658,-0.6074191922411883,-0.8258034048948606,-0.6861374151518922,-1.1109212343039963,-0.9110555585325981,-1.1677376677285736,0.6928645939696432,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,-0.9754973843039856,0.0654157255621263,-1.2052280563058857,-0.5019872854334967,-1.3249906863378074,-0.5432716078589451,0,0,0,1,1,0
-2.0770170177462353,0.34139706956174287,-0.8859221711611707,-0.25874121198657135,-0.6912959801920613,-0.4856881896120813,-0.6316379745851843,-0.5376185521201896,-0.6861374151518922,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,1.1050075128619343,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,-0.9056987018221639,-1.2643075685916398,-0.606971379365009,-0.5019872854334967,-1.0474043306129561,1.0368601031064149,1,0,0,0,1,0
0.5171809150894355,1.1358481326124812,-0.3272572017611155,0.8743284119890917,1.387243822065906,3.431118778992273,2.0566468655983745,-0.2686460228638301,-0.6861374151518922,-0.3913326248301447,0.45728716447589174,0.6781876946193164,-1.3678500004918126,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,0.8243114996915587,-1.2643075685916398,0.8459376932056916,-0.5019872854334967,0.3405274480113001,-0.5432716078589451,0,0,0,1,0,1
0.34531816330396686,0.13414896615720245,-0.21136393683238064,-0.6112517616678887,-0.5051580874525419,-0.6321108800271974,-0.5347628452092003,-0.5760431991568125,0.34873830847686393,0.6880502893806327,-0.5689698777804757,-0.24477498655462862,0.280721675077352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,-0.49189222710850694,1.3951390197158926,1.4441943701465683,-0.5019872854334967,-0.07585208557597681,-0.5432716078589451,0,1,0,0,0,1
-1.6181402004620118,-0.3839712923541486,-0.8948370376941504,-0.3090998619410453,-0.6647048526578442,-0.5772023711215288,-0.6316379745851843,-0.748954110821615,-0.6861374151518922,-1.1109212343039963,-0.9110555585325981,-0.860083440670592,1.1050075128619343,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,-0.9306268027085288,-1.2643075685916398,-1.5470890145578151,-0.5019872854334967,-1.1861975084753817,1.1832483270105627,0,0,0,1,1,0
1.4405870076535454,-0.9020915508654997,2.0857000064986972,-0.10766526212314963,-0.23038310293229883,0.392847952878615,0.9910204424625494,0.019538829910840858,-0.6861374151518922,1.0478445941175585,1.1414585259801366,1.9088046028512429,-0.9557070815995214,-0.28041042210290024,-0.2841044199080856,3.5780538195788045,3.8115322086764243,-0.11661592818028352,-0.0950014250320633,2.3863383621027245,1.17829053227794,-1.2643075685916398,1.9569858075244626,2.8653434252543994,1.7284592266355563,0.9894992071374259,0,0,1,0,0,1
-0.4723729503825904,0.06506626502235564,-0.7462559288111569,-0.5357137867361779,-0.6558411434797718,-0.6504137163290868,-0.34101258645723204,-0.7681664343399264,0.34873830847686393,-0.3913326248301447,-0.9110555585325981,-0.860083440670592,1.1050075128619343,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,-0.8475331330873125,1.3951390197158926,-0.9488323376169385,-0.5019872854334967,-0.9086111527505305,0.8603331272220014,0,0,0,1,1,0
-0.6634353735417551,-1.0057156025677698,-0.6541356413037009,-0.5357137867361779,-0.5716359062880845,2.05840605635056,-0.36523136880122803,-0.3070706699004529,-0.16869955333751413,-0.031538320093218906,-0.5689698777804757,0.06287924050335303,0.6928645939696432,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,-0.48025911336153665,-1.2643075685916398,1.9569858075244626,-0.5019872854334967,-0.21464526343840243,1.3554697668977955,0,0,0,1,1,0
1.1694091674484228,1.446720287719292,2.1035297395646566,1.352735586556594,1.4670172046685572,-0.6870193889328658,-0.26835623942524395,2.536353210809634,-0.16869955333751413,2.4870218130652617,0.45728716447589174,0.985841921677298,-0.13142124381493916,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,3.8115322086764243,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,1.9543854065400998,0.0654157255621263,1.7005900888355154,0.620456284795802,1.5896660487731307,0.45561274348700453,0,1,0,0,1,0
-0.8478643335985723,1.2740135348821748,-0.8918654155164905,-0.23356188700933442,-0.6558411434797718,-0.1379342998761807,-0.07460598067327574,-0.09573511119902751,-0.16869955333751413,-0.7511269295670705,-0.5689698777804757,-0.860083440670592,0.280721675077352,-0.28041042210290024,-0.2841044199080856,-0.27948154232004163,-0.2623616816679757,-0.11661592818028352,-0.0950014250320633,-0.41905205727776557,-0.7860438175676124,0.0654157255621263,-1.3761585354318504,-0.5019872854334967,-0.9086111527505305,2.100327494410077,0,1,0,0,0,1
